Filename,Classifier,Feature_Selection,Balancing,Cost_Sensitive,IFA,Precision_0.5,Recall,F1,MAP,AUC,G_Measure,MCC,PofB10,PofB15,PofB20,PofB25,PofB30,PofB35,PofB40,PofB45,PofB50,PofB55,PofB60,PofB65,PofB70,PofB75,PofB80,PofB85,PofB90,PofB95,PofB100,Average_Pofb,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt,Unnamed: 69,Classifier,Feature_Selection,Balancing,Cost_Sensitive
bookkeeper_RandomForest_GreedyStepwise_NoSampling_noCostSensitive_4.csv,RandomForest,GreedyStepwise,NoSampling,noCostSensitive,2,0.532258064516129,1.0,0.6947368421052632,0.5340830073240651,0.9857142857142848,0.945386064030132,0.6907469409309968,0.3636363636363636,0.4848484848484848,0.6060606060606061,0.7272727272727273,0.8181818181818182,0.9393939393939394,0.9696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995658337763601,0.3636363636363636,0.4848484848484848,0.6060606060606061,0.7272727272727273,0.8181818181818182,0.9393939393939394,0.9696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9072502043639564,0.5454545454545455,0.5925925925925926,0.6451612903225806,0.7272727272727273,0.8181818181818182,0.9393939393939394,0.9696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8899521531100479,,RandomForest,GreedyStepwise,NoSampling,noCostSensitive
bookkeeper_NaiveBayes_GreedyStepwise_NoSampling_noCostSensitive_2.csv,NaiveBayes,GreedyStepwise,NoSampling,noCostSensitive,0,0.816,1.0,0.8986784140969163,0.7860220094549127,0.9709165963035932,0.9417721518987342,0.8521742526841556,0.5544554455445545,0.6534653465346535,0.7128712871287128,0.7524752475247525,0.801980198019802,0.8514851485148515,0.8910891089108911,0.9207920792079208,0.9603960396039604,0.99009900990099,0.99009900990099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3750251504105799,0.5544554455445545,0.6534653465346535,0.7128712871287128,0.7524752475247525,0.801980198019802,0.8514851485148515,0.8910891089108911,0.9207920792079208,0.9603960396039604,0.99009900990099,0.99009900990099,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6378694965611672,0.9824561403508774,0.942857142857143,0.9113924050632912,0.8837209302325582,0.8901098901098902,0.8732394366197184,0.8200000000000001,0.8055555555555557,0.846153846153846,0.9473684210526316,0.9166666666666666,1.0,0.8,0.5,0.0,0.0,0.0,0.0,0.0,0.8989056800416884,,NaiveBayes,GreedyStepwise,NoSampling,noCostSensitive
bookkeeper_NaiveBayes_NoSelection_NoSampling_yesCostSensitive_5.csv,NaiveBayes,NoSelection,NoSampling,yesCostSensitive,3,0.4,0.3333333333333333,0.3636363636363636,0.3834508855638321,0.9728682170542636,0.496031746031746,0.3294827055678405,0.2916666666666667,0.7916666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.906369183829138,0.2916666666666667,0.7916666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.943649885583524,0.3043478260869564,0.7916666666666666,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9429824561403508,,NaiveBayes,NoSelection,NoSampling,yesCostSensitive
bookkeeper_RandomForest_BestFirst_NoSampling_yesCostSensitive_4.csv,RandomForest,BestFirst,NoSampling,yesCostSensitive,2,0.532258064516129,1.0,0.6947368421052632,0.5340830073240651,0.9857142857142848,0.945386064030132,0.6907469409309968,0.3636363636363636,0.4848484848484848,0.6060606060606061,0.7272727272727273,0.8181818181818182,0.9393939393939394,0.9696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.995658337763601,0.3636363636363636,0.4848484848484848,0.6060606060606061,0.7272727272727273,0.8181818181818182,0.9393939393939394,0.9696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9072502043639564,0.5454545454545455,0.5925925925925926,0.6451612903225806,0.7272727272727273,0.8181818181818182,0.9393939393939394,0.9696969696969696,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8899521531100479,,RandomForest,BestFirst,NoSampling,yesCostSensitive
bookkeeper_IBk_NoSelection_NoSampling_noCostSensitive_2.csv,IBk,NoSelection,NoSampling,noCostSensitive,4,0.6884057971014492,0.931372549019608,0.7916666666666666,0.593056950040034,0.985880476592551,0.8573680919890178,0.6856877894898219,0.4215686274509804,0.5490196078431373,0.6274509803921569,0.7156862745098039,0.7647058823529411,0.803921568627451,0.8431372549019608,0.8823529411764706,0.9117647058823528,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.931372549019608,0.9509803921568628,0.9803921568627452,0.9901960784313726,1.0,0.4850089237185078,0.4215686274509804,0.5490196078431373,0.6274509803921569,0.7156862745098039,0.7647058823529411,0.803921568627451,0.8431372549019608,0.8823529411764706,0.9117647058823528,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.9215686274509804,0.931372549019608,0.9509803921568628,0.9803921568627452,0.9901960784313726,1.0,0.4850089237185078,0.7543859649122807,0.8,0.810126582278481,0.8488372093023255,0.857142857142857,0.8169014084507042,0.74,0.7222222222222223,0.6923076923076921,0.6315789473684206,0.4166666666666661,0.1249999999999994,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8410732714138287,,IBk,NoSelection,NoSampling,noCostSensitive
bookkeeper_RandomForest_NoSelection_NoSampling_yesCostSensitive_2.csv,RandomForest,NoSelection,NoSampling,yesCostSensitive,0,0.6754966887417219,1.0,0.8063241106719368,0.6859814790588881,0.9997654564218034,0.8672086720867208,0.7191151866483587,0.4607843137254901,0.5392156862745098,0.6176470588235294,0.6862745098039216,0.7254901960784313,0.7647058823529411,0.803921568627451,0.8431372549019608,0.8627450980392157,0.8921568627450981,0.9215686274509804,0.9607843137254902,0.9803921568627452,0.9803921568627452,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.9901960784313726,1.0,0.470189377895952,0.4607843137254901,0.5392156862745098,0.6176470588235294,0.6862745098039216,0.7254901960784313,0.7647058823529411,0.803921568627451,0.8431372549019608,0.8627450980392157,0.8921568627450981,0.9215686274509804,0.9607843137254902,0.9803921568627452,0.9803921568627452,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.9901960784313726,1.0,0.5095741954630594,0.8245614035087718,0.7857142857142857,0.7974683544303798,0.813953488372093,0.8131868131868131,0.76056338028169,0.6600000000000001,0.6111111111111112,0.5,0.4736842105263159,0.4166666666666661,0.6250000000000002,0.5999999999999995,0.0,0.0,0.0,0.0,0.0,1.0,0.8421052631578947,,RandomForest,NoSelection,NoSampling,yesCostSensitive
bookkeeper_NaiveBayes_NoSelection_NoSampling_noCostSensitive_2.csv,NaiveBayes,NoSelection,NoSampling,noCostSensitive,0,0.75,0.5,0.6,0.7260222884702958,0.9261187728679988,0.6475548060708264,0.4755294328210596,0.2156862745098039,0.2745098039215686,0.3333333333333333,0.3627450980392157,0.4117647058823529,0.4411764705882353,0.4803921568627451,0.5196078431372549,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5490196078431373,0.6764705882352942,0.8235294117647058,1.0,1.0,1.0,1.0,0.3304666302538506,0.2156862745098039,0.2745098039215686,0.3333333333333333,0.3627450980392157,0.4117647058823529,0.4411764705882353,0.4803921568627451,0.5196078431372549,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5294117647058824,0.5490196078431373,0.6764705882352942,0.8235294117647058,1.0,1.0,1.0,1.0,0.3370468592990244,0.3859649122807017,0.4,0.430379746835443,0.4302325581395348,0.4615384615384614,0.2957746478873239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5897832817337461,,NaiveBayes,NoSelection,NoSampling,noCostSensitive
bookkeeper_IBk_GreedyStepwise_NoSampling_noCostSensitive_5.csv,IBk,GreedyStepwise,NoSampling,noCostSensitive,2,0.4615384615384615,1.0,0.631578947368421,0.3592399247112283,1.0000000000000002,0.9624664879356568,0.654328279927545,0.625,0.75,0.8333333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9819794050343248,0.625,0.75,0.8333333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9575705568268496,0.6521739130434783,0.75,0.8333333333333334,0.9583333333333334,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9561403508771932,,IBk,GreedyStepwise,NoSampling,noCostSensitive
bookkeeper_IBk_NoSelection_NoSampling_yesCostSensitive_1.csv,IBk,NoSelection,NoSampling,yesCostSensitive,0,0.6589147286821705,0.9444444444444444,0.776255707762557,0.5751553026422405,0.9821573398215732,0.7899075693230077,0.6155373925976811,0.3,0.4111111111111111,0.5444444444444444,0.6222222222222222,0.6888888888888889,0.7444444444444445,0.7888888888888889,0.8222222222222222,0.8444444444444444,0.8666666666666667,0.9,0.9333333333333332,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9666666666666668,1.0,0.6931196714779572,0.3,0.4111111111111111,0.5444444444444444,0.6222222222222222,0.6888888888888889,0.7444444444444445,0.7888888888888889,0.8222222222222222,0.8444444444444444,0.8666666666666667,0.9,0.9333333333333332,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9666666666666668,1.0,0.6931196714779572,0.627906976744186,0.6851851851851851,0.7903225806451613,0.823529411764706,0.8493150684931506,0.8701298701298702,0.8765432098765431,0.875,0.8070175438596491,0.7555555555555555,0.75,0.7857142857142858,0.7727272727272727,0.7058823529411764,0.583333333333333,0.4444444444444441,0.166666666666666,0.0,1.0,0.7976608187134503,,IBk,NoSelection,NoSampling,yesCostSensitive
bookkeeper_IBk_GreedyStepwise_NoSampling_yesCostSensitive_2.csv,IBk,GreedyStepwise,NoSampling,yesCostSensitive,1,0.6623376623376623,1.0,0.796875,0.5575419933557959,1.0,0.8579234972677596,0.7053690641673142,0.4019607843137255,0.5392156862745098,0.6274509803921569,0.6764705882352942,0.7450980392156863,0.7941176470588235,0.8431372549019608,0.8921568627450981,0.931372549019608,0.9705882352941176,0.9803921568627452,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.9901960784313726,1.0,1.0,1.0,1.0,0.806640393708237,0.4019607843137255,0.5392156862745098,0.6274509803921569,0.6764705882352942,0.7450980392156863,0.7941176470588235,0.8431372549019608,0.8921568627450981,0.931372549019608,0.9705882352941176,0.9803921568627452,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.9901960784313726,1.0,1.0,1.0,1.0,0.7961095110304284,0.7192982456140351,0.7857142857142857,0.810126582278481,0.8023255813953489,0.8351648351648351,0.8028169014084506,0.74,0.7500000000000002,0.7692307692307692,0.8947368421052629,0.916666666666666,1.0,0.8000000000000009,0.5000000000000029,0.0,1.0,1.0,1.0,1.0,0.8611971104231166,,IBk,GreedyStepwise,NoSampling,yesCostSensitive
